x1,x2,objective
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.488898,0.624060,-0.034483
0.488898,0.624060,-0.034483
0.464453,0.655263,-0.041667
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.464453,0.624060,-0.043478
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.679136,0.395515,-0.000000
0.367437,0.987982,-0.021277
0.367437,0.987982,-0.021277
0.394994,0.889184,-0.037037
0.394994,0.889184,-0.037037
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.404180,0.790386,-0.040000
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.037739,0.885168,-0.052632
0.913287,0.796184,-0.015625
0.913287,0.796184,-0.015625
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.867622,0.835993,-0.015873
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.098712,0.261871,-0.000000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.335357,0.679728,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.136553,0.721227,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.106762,0.653757,-0.050000
0.494174,0.779052,-0.031250
0.494174,0.779052,-0.031250
0.444757,0.837481,-0.037037
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.444757,0.798528,-0.040000
0.715037,0.903721,-0.016393
0.715037,0.903721,-0.016393
0.750789,0.858535,-0.017241
0.697161,0.835942,-0.018868
0.697161,0.835942,-0.018868
0.643533,0.722976,-0.024390
0.643533,0.722976,-0.024390
0.482650,0.564825,-0.038462
0.482650,0.564825,-0.038462
0.482650,0.564825,-0.038462
0.482650,0.564825,-0.038462
0.464774,0.497046,-0.083333
0.464774,0.497046,-0.083333
0.464774,0.497046,-0.083333
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.429022,0.497046,-0.100000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.890923,0.334163,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.698746,0.197810,-0.000000
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.030541,0.744074,-0.052632
0.500022,0.479922,-0.000000
0.500022,0.503918,-0.030303
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.475021,0.503918,-0.043478
0.904722,0.609867,-0.016949
0.904722,0.609867,-0.016949
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.949958,0.579373,-0.017241
0.617666,0.859442,-0.022222
0.617666,0.859442,-0.022222
0.617666,0.859442,-0.022222
0.571341,0.837956,-0.023810
0.571341,0.837956,-0.023810
0.525016,0.730526,-0.027027
0.440087,0.762755,-0.040000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.304973,0.564009,-0.050000
0.805489,0.576722,-0.018519
0.805489,0.576722,-0.018519
0.724940,0.619976,-0.020000
0.724940,0.619976,-0.020000
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.644392,0.634394,-0.025641
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.182922,0.239932,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.886512,0.028674,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.489901,0.167927,-0.000000
0.978681,0.712694,-0.015873
0.978681,0.712694,-0.015873
0.880813,0.766147,-0.016667
0.880813,0.766147,-0.016667
0.685076,0.819599,-0.020833
0.685076,0.819599,-0.020833
0.489340,0.908685,-0.026316
0.391472,0.881959,-0.037037
0.391472,0.881959,-0.037037
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
-0.097868,0.962138,-0.052632
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.500472,0.471088,-0.000000
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.059619,0.681972,-0.052632
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.042431,0.071445,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.521650,0.096730,-0.000000
0.818149,0.817547,-0.016393
0.818149,0.817547,-0.016393
0.859056,0.776670,-0.016667
0.797695,0.756231,-0.017544
0.797695,0.756231,-0.017544
0.736334,0.654038,-0.020000
0.623838,0.684696,-0.025641
0.562477,0.582502,-0.027027
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.306806,0.592722,-0.050000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.722440,0.149865,-0.000000
0.659605,0.518595,-0.025000
0.659605,0.518595,-0.025000
0.593645,0.557490,-0.026316
0.593645,0.557490,-0.026316
0.461724,0.596384,-0.043478
0.461724,0.596384,-0.043478
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.329803,0.661209,-0.050000
0.972975,0.648991,-0.016393
0.972975,0.648991,-0.016393
0.875677,0.697666,-0.016949
0.827028,0.657104,-0.017544
0.608109,0.734172,-0.025000
0.401352,0.691582,-0.041667
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
-0.139865,0.824422,-0.052632
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.800331,0.453798,-0.000000
0.432392,0.825314,-0.038462
0.432392,0.825314,-0.038462
0.432392,0.825314,-0.038462
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.432392,0.784048,-0.040000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.083470,0.133171,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.173389,0.390938,-0.000000
0.831380,0.803364,-0.016393
0.831380,0.803364,-0.016393
0.872949,0.763196,-0.016949
0.810595,0.743112,-0.017544
0.810595,0.743112,-0.017544
0.748242,0.642692,-0.019231
0.633927,0.672818,-0.025641
0.571574,0.572397,-0.027027
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.311767,0.582439,-0.050000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.060471,0.399258,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.526876,0.416799,-0.000000
0.656860,0.627973,-0.024390
0.656860,0.627973,-0.024390
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.624017,0.659372,-0.025641
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.291984,0.431651,-0.000000
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.015487,0.984064,-0.052632
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.167168,0.106216,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.372410,0.198118,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.489688,0.339493,-0.000000
0.951630,0.920332,-0.013158
0.951630,0.920332,-0.013158
0.951630,0.920332,-0.013158
0.927840,0.851307,-0.014706
0.927840,0.851307,-0.014706
0.808886,0.782282,-0.017544
0.808886,0.782282,-0.017544
0.642351,0.575208,-0.025641
0.642351,0.575208,-0.025641
0.642351,0.575208,-0.025641
0.523397,0.506183,-0.028571
0.523397,0.506183,-0.028571
0.523397,0.506183,-0.028571
0.496632,0.509059,-0.034483
0.496632,0.509059,-0.034483
0.496632,0.509059,-0.034483
0.491800,0.499352,-0.052632
0.491800,0.499352,-0.052632
0.491800,0.499352,-0.052632
0.491800,0.499352,-0.052632
0.482228,0.497824,-0.066667
0.482228,0.497824,-0.066667
0.482228,0.497824,-0.066667
0.487478,0.495982,-0.071429
0.474096,0.497420,-0.076923
0.474096,0.497420,-0.076923
0.474096,0.497420,-0.076923
0.474096,0.497420,-0.076923
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.480787,0.496701,-0.090909
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.052677,0.737858,-0.052632
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.269119,0.422836,-0.000000
0.547871,0.942737,-0.020408
0.547871,0.942737,-0.020408
0.588961,0.848463,-0.023256
0.554719,0.801326,-0.024390
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.595810,0.707053,-0.025641
0.417744,0.983052,-0.021739
0.417744,0.983052,-0.021739
0.449075,0.884747,-0.034483
0.422966,0.835595,-0.038462
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.472573,0.614408,-0.043478
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.301455,0.701099,-0.050000
0.666339,0.539126,-0.024390
0.666339,0.539126,-0.024390
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.633022,0.566083,-0.025641
0.698106,0.666528,-0.021277
0.698106,0.666528,-0.021277
0.628295,0.716518,-0.025000
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.628295,0.683191,-0.025641
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.178132,0.128014,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.999080,0.171121,-0.000000
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.032601,0.561200,-0.052632
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.881867,0.669175,-0.016949
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.190433,0.368917,-0.000000
0.460726,0.981638,-0.020833
0.460726,0.981638,-0.020833
0.483762,0.932556,-0.024390
0.449208,0.908015,-0.032258
0.449208,0.908015,-0.032258
0.414653,0.785310,-0.040000
0.414653,0.785310,-0.040000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.310990,0.613524,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.156405,0.855523,-0.050000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.644765,0.376272,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.190924,0.428253,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.482022,0.120612,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.589507,0.226188,-0.000000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.384619,0.582986,-0.050000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.251806,0.290441,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
